"transactionID","value"
406,"dinner rolls"
407,"waffles"
409,"sandwich loaves"
410,"bagels"
411,"aluminum foil"
412,"vegetables"
413,"sugar"
414,"ice cream"
415,"vegetables"
416,"cereals"
417,"pasta"
418,"juice"
419,"toilet paper"
420,"eggs"
421,"cereals"
422,"aluminum foil"
423,"waffles"
424,"coffee/tea"
425,"ice cream"
426,"juice"
427,"waffles"
428,"bagels"
429,"hand soap"
430,"cereals"
431,"sandwich loaves"
432,"eggs"
433,"vegetables"
434,"ice cream"
435,"coffee/tea"
436,"individual meals"
437,"dishwashing liquid/detergent"
439,"mixes"
440,"vegetables"
441,"vegetables"
442,"bagels"
443,"fruits"
444,"flour"
445,"tortillas"
446,"ice cream"
447,"sandwich loaves"
448,"juice"
449,"beef"
450,"aluminum foil"
451,"tortillas"
452,"tortillas"
453,"waffles"
454,"soap"
455,"individual meals"
456,"waffles"
457,"laundry detergent"
458,"mixes"
459,"cereals"
460,"waffles"
461,"pork"
462,"flour"
463,"soda"
464,"sandwich bags"
465,"yogurt"
466,"paper towels"
467,"ketchup"
468,"fruits"
469,"coffee/tea"
470,"vegetables"
471,"flour"
472,"spaghetti sauce"
473,"beef"
474,"dinner rolls"
475,"eggs"
476,"individual meals"
477,"flour"
478,"fruits"
479,"laundry detergent"
480,"poultry"
481,"juice"
482,"dishwashing liquid/detergent"
483,"butter"
484,"toilet paper"
485,"lunch meat"
486,"sugar"
487,"poultry"
488,"butter"
489,"sugar"
490,"butter"
491,"lunch meat"
492,"tortillas"
493,"pork"
494,"vegetables"
495,"coffee/tea"
496,"aluminum foil"
497,"cereals"
498,"individual meals"
499,"pork"
500,"vegetables"
501,"soap"
502,"fruits"
503,"fruits"
504,"toilet paper"
505,"waffles"
506,"pasta"
507,"cereals"
508,"flour"
509,"pasta"
510,"ice cream"
511,"yogurt"
512,"eggs"
513,"sugar"
514,"vegetables"
515,"shampoo"
516,"individual meals"
517,"ketchup"
518,"mixes"
519,"juice"
520,"lunch meat"
521,"all- purpose"
522,"aluminum foil"
524,"cheeses"
525,"sandwich loaves"
526,"fruits"
527,"poultry"
528,"tortillas"
529,"cereals"
530,"beef"
531,"lunch meat"
532,"laundry detergent"
533,"juice"
534,"fruits"
535,"milk"
536,"vegetables"
537,"lunch meat"
538,"spaghetti sauce"
539,"ice cream"
540,"eggs"
541,"sandwich loaves"
542,"beef"
543,"aluminum foil"
544,"vegetables"
545,"pork"
546,"butter"
547,"butter"
548,"paper towels"
549,"toilet paper"
550,"sandwich loaves"
551,"soda"
552,"mixes"
553,"yogurt"
554,"sandwich bags"
555,"paper towels"
556,"milk"
557,"cereals"
558,"beef"
559,"individual meals"
560,"individual meals"
561,"eggs"
562,"vegetables"
563,"hand soap"
564,"coffee/tea"
565,"eggs"
566,"tortillas"
567,"vegetables"
568,"pasta"
569,"poultry"
570,"beef"
571,"paper towels"
572,"fruits"
573,"soap"
574,"soda"
576,"toilet paper"
577,"spaghetti sauce"
578,"cereals"
580,"sandwich loaves"
581,"sandwich bags"
582,"pork"
583,"pork"
584,"vegetables"
585,"butter"
586,"shampoo"
587,"mixes"
588,"dinner rolls"
589,"individual meals"
590,"toilet paper"
591,"individual meals"
592,"sandwich loaves"
593,"dinner rolls"
594,"juice"
595,"ice cream"
596,"juice"
597,"paper towels"
598,"beef"
600,"sandwich bags"
601,"vegetables"
602,"beef"
603,"vegetables"
604,"shampoo"
605,"vegetables"
606,"soda"
607,"pork"
608,"ice cream"
609,"beef"
610,"hand soap"
611,"aluminum foil"
612,"individual meals"
613,"spaghetti sauce"
614,"soap"
615,"juice"
616,"cereals"
617,"pork"
618,"spaghetti sauce"
619,"vegetables"
620,"beef"
621,"coffee/tea"
622,"milk"
623,"mixes"
624,"hand soap"
625,"all- purpose"
626,"shampoo"
627,"beef"
628,"shampoo"
629,"shampoo"
630,"dinner rolls"
631,"shampoo"
632,"dinner rolls"
633,"shampoo"
634,"soda"
635,"fruits"
636,"vegetables"
637,"butter"
638,"pasta"
639,"yogurt"
640,"hand soap"
641,"pasta"
642,"bagels"
644,"soda"
645,"spaghetti sauce"
646,"tortillas"
647,"individual meals"
648,"dinner rolls"
649,"pasta"
651,"flour"
652,"vegetables"
653,"laundry detergent"
654,"butter"
655,"tortillas"
656,"ketchup"
657,"ice cream"
658,"sandwich loaves"
659,"individual meals"
660,"pasta"
661,"flour"
662,"soda"
663,"aluminum foil"
664,"sugar"
665,"aluminum foil"
666,"waffles"
667,"soda"
668,"sandwich loaves"
669,"yogurt"
670,"dishwashing liquid/detergent"
671,"vegetables"
672,"cheeses"
673,"mixes"
674,"vegetables"
675,"soda"
676,"juice"
677,"sugar"
678,"laundry detergent"
679,"butter"
680,"sandwich loaves"
681,"pork"
682,"soap"
683,"mixes"
684,"vegetables"
685,"sandwich bags"
686,"ketchup"
687,"butter"
688,"juice"
689,"cereals"
690,"eggs"
691,"coffee/tea"
692,"aluminum foil"
693,"pasta"
694,"soda"
695,"vegetables"
696,"tortillas"
697,"pasta"
698,"vegetables"
699,"vegetables"
700,"butter"
701,"juice"
702,"ketchup"
703,"dishwashing liquid/detergent"
704,"sandwich loaves"
705,"vegetables"
706,"dishwashing liquid/detergent"
707,"shampoo"
708,"cheeses"
709,"flour"
710,"butter"
711,"sandwich bags"
712,"dinner rolls"
713,"dinner rolls"
714,"sugar"
715,"beef"
716,"dinner rolls"
717,"shampoo"
718,"waffles"
719,"soap"
720,"soda"
721,"vegetables"
722,"individual meals"
723,"dishwashing liquid/detergent"
724,"pasta"
725,"sandwich loaves"
726,"spaghetti sauce"
727,"individual meals"
728,"individual meals"
729,"aluminum foil"
730,"cereals"
731,"coffee/tea"
732,"vegetables"
733,"all- purpose"
734,"mixes"
735,"vegetables"
736,"soap"
737,"individual meals"
738,"bagels"
739,"individual meals"
740,"paper towels"
741,"bagels"
742,"tortillas"
743,"spaghetti sauce"
744,"pasta"
745,"shampoo"
747,"tortillas"
748,"paper towels"
749,"vegetables"
750,"yogurt"
751,"all- purpose"
752,"vegetables"
753,"sugar"
754,"cheeses"
755,"shampoo"
756,"vegetables"
757,"sandwich bags"
758,"waffles"
759,"shampoo"
760,"paper towels"
761,"ice cream"
762,"tortillas"
763,"fruits"
764,"tortillas"
765,"mixes"
766,"cereals"
767,"waffles"
768,"lunch meat"
769,"toilet paper"
770,"flour"
771,"laundry detergent"
772,"dinner rolls"
773,"toilet paper"
774,"laundry detergent"
775,"yogurt"
776,"sandwich bags"
777,"lunch meat"
778,"yogurt"
779,"beef"
780,"vegetables"
781,"fruits"
782,"vegetables"
783,"dishwashing liquid/detergent"
784,"mixes"
785,"eggs"
786,"sandwich bags"
787,"vegetables"
788,"laundry detergent"
789,"lunch meat"
790,"tortillas"
791,"eggs"
792,"ketchup"
793,"dishwashing liquid/detergent"
794,"dinner rolls"
795,"ice cream"
796,"mixes"
797,"shampoo"
798,"sugar"
799,"spaghetti sauce"
800,"milk"
801,"laundry detergent"
802,"bagels"
803,"milk"
804,"dishwashing liquid/detergent"
805,"ketchup"
806,"spaghetti sauce"
807,"dishwashing liquid/detergent"
808,"flour"
809,"spaghetti sauce"
810,"aluminum foil"
812,"vegetables"
813,"individual meals"
814,"sugar"
815,"sandwich loaves"
816,"milk"
817,"soda"
818,"tortillas"
819,"fruits"
820,"milk"
821,"sandwich loaves"
822,"sandwich bags"
823,"spaghetti sauce"
824,"pasta"
825,"dinner rolls"
826,"spaghetti sauce"
827,"aluminum foil"
828,"shampoo"
829,"paper towels"
830,"tortillas"
831,"cheeses"
832,"sandwich bags"
833,"sandwich bags"
834,"coffee/tea"
835,"bagels"
836,"paper towels"
837,"cheeses"
838,"soap"
839,"vegetables"
840,"soda"
841,"aluminum foil"
843,"vegetables"
844,"fruits"
845,"paper towels"
846,"mixes"
847,"dinner rolls"
848,"pasta"
849,"cereals"
850,"hand soap"
851,"milk"
852,"yogurt"
853,"eggs"
854,"hand soap"
855,"butter"
856,"juice"
857,"individual meals"
858,"lunch meat"
859,"sandwich bags"
860,"shampoo"
861,"dishwashing liquid/detergent"
862,"cereals"
864,"cheeses"
865,"bagels"
866,"soap"
867,"dinner rolls"
868,"paper towels"
869,"beef"
870,"shampoo"
871,"individual meals"
872,"tortillas"
873,"lunch meat"
874,"milk"
875,"dinner rolls"
876,"cereals"
877,"beef"
878,"dinner rolls"
879,"cereals"
880,"poultry"
881,"bagels"
883,"ketchup"
884,"pasta"
885,"ice cream"
886,"laundry detergent"
887,"poultry"
888,"lunch meat"
889,"paper towels"
890,"individual meals"
891,"paper towels"
892,"flour"
893,"lunch meat"
894,"poultry"
895,"tortillas"
896,"all- purpose"
897,"flour"
898,"vegetables"
899,"vegetables"
900,"poultry"
901,"bagels"
902,"ketchup"
903,"cheeses"
904,"dishwashing liquid/detergent"
905,"cheeses"
906,"cheeses"
907,"beef"
908,"pasta"
909,"eggs"
910,"butter"
911,"eggs"
912,"beef"
913,"eggs"
914,"milk"
915,"pork"
916,"soda"
917,"hand soap"
918,"sandwich loaves"
919,"beef"
920,"coffee/tea"
921,"vegetables"
922,"milk"
923,"vegetables"
924,"dinner rolls"
925,"aluminum foil"
926,"spaghetti sauce"
927,"juice"
928,"shampoo"
929,"pasta"
930,"aluminum foil"
932,"shampoo"
933,"lunch meat"
934,"sugar"
935,"flour"
936,"fruits"
937,"bagels"
938,"dinner rolls"
939,"waffles"
940,"eggs"
941,"dinner rolls"
942,"pork"
943,"paper towels"
944,"mixes"
945,"poultry"
946,"dishwashing liquid/detergent"
947,"aluminum foil"
948,"individual meals"
949,"paper towels"
950,"beef"
951,"coffee/tea"
952,"aluminum foil"
953,"flour"
954,"bagels"
955,"sandwich bags"
956,"aluminum foil"
957,"yogurt"
958,"dinner rolls"
959,"hand soap"
960,"soap"
961,"beef"
962,"sandwich loaves"
963,"soap"
964,"yogurt"
965,"vegetables"
966,"dishwashing liquid/detergent"
967,"fruits"
968,"fruits"
969,"poultry"
970,"laundry detergent"
971,"poultry"
972,"milk"
973,"poultry"
974,"tortillas"
975,"vegetables"
976,"waffles"
977,"vegetables"
978,"dinner rolls"
979,"milk"
980,"fruits"
981,"yogurt"
982,"mixes"
983,"ketchup"
984,"bagels"
985,"flour"
986,"toilet paper"
987,"dishwashing liquid/detergent"
988,"vegetables"
989,"eggs"
990,"lunch meat"
991,"butter"
992,"vegetables"
993,"mixes"
994,"juice"
995,"eggs"
996,"poultry"
997,"all- purpose"
998,"flour"
999,"lunch meat"
1000,"pasta"
1001,"toilet paper"
1002,"soap"
1003,"cheeses"
1004,"waffles"
1005,"soda"
1006,"sandwich bags"
1007,"fruits"
1008,"yogurt"
1009,"fruits"
1010,"individual meals"
1011,"laundry detergent"
1012,"ice cream"
1013,"sandwich loaves"
1014,"hand soap"
1015,"toilet paper"
1016,"butter"
1017,"vegetables"
1018,"aluminum foil"
1019,"milk"
1020,"beef"
1021,"all- purpose"
1022,"flour"
1023,"butter"
1024,"all- purpose"
1025,"dinner rolls"
1026,"all- purpose"
1027,"sandwich bags"
1028,"tortillas"
1029,"toilet paper"
1030,"fruits"
1031,"sandwich bags"
1032,"shampoo"
1033,"flour"
1034,"pork"
1035,"spaghetti sauce"
1036,"pasta"
1037,"soda"
1038,"ketchup"
1039,"dishwashing liquid/detergent"
1040,"milk"
1041,"milk"
1042,"ice cream"
1043,"fruits"
1044,"vegetables"
1045,"sandwich loaves"
1046,"ice cream"
1047,"eggs"
1048,"vegetables"
1049,"dinner rolls"
1050,"mixes"
1051,"vegetables"
1052,"milk"
1053,"fruits"
1054,"sandwich loaves"
1055,"pasta"
1056,"juice"
1058,"lunch meat"
1060,"poultry"
1061,"individual meals"
1062,"juice"
1063,"dinner rolls"
1064,"soap"
1065,"spaghetti sauce"
1066,"vegetables"
1067,"vegetables"
1068,"sugar"
1069,"flour"
1070,"poultry"
1071,"vegetables"
1072,"vegetables"
1073,"paper towels"
1074,"all- purpose"
1075,"milk"
1076,"bagels"
1077,"dinner rolls"
1078,"soap"
1079,"paper towels"
1080,"eggs"
1081,"juice"
1082,"cereals"
1083,"soda"
1084,"coffee/tea"
1085,"vegetables"
1086,"aluminum foil"
1087,"lunch meat"
1088,"soda"
1089,"beef"
1090,"ketchup"
1091,"dishwashing liquid/detergent"
1092,"cereals"
1093,"pasta"
1094,"mixes"
1095,"coffee/tea"
1096,"hand soap"
1097,"dishwashing liquid/detergent"
1098,"soda"
1099,"dishwashing liquid/detergent"
1100,"coffee/tea"
1101,"bagels"
1102,"poultry"
1104,"pasta"
1105,"coffee/tea"
1106,"cereals"
1107,"mixes"
1108,"lunch meat"
1109,"lunch meat"
1110,"waffles"
1111,"beef"
1112,"juice"
1114,"ketchup"
1115,"dinner rolls"
1116,"soap"
1117,"sugar"
1118,"vegetables"
1119,"eggs"
1120,"sandwich loaves"
1121,"shampoo"
1122,"eggs"
1123,"vegetables"
1124,"vegetables"
1125,"ice cream"
1126,"yogurt"
1127,"sugar"
1128,"milk"
1129,"butter"
1130,"cheeses"
1131,"vegetables"
1132,"all- purpose"
1133,"juice"
1134,"milk"
1135,"bagels"
1136,"toilet paper"
1137,"dishwashing liquid/detergent"
1138,"vegetables"
1139,"shampoo"
1140,"bagels"
1141,"cheeses"
1142,"lunch meat"
1143,"sandwich bags"
1144,"milk"
1145,"soda"
1146,"individual meals"
1147,"ice cream"
1148,"tortillas"
1149,"sugar"
1150,"individual meals"
1151,"mixes"
1152,"pasta"
1153,"tortillas"
1154,"eggs"
1155,"sandwich loaves"
1156,"sugar"
1157,"flour"
1158,"cereals"
1159,"beef"
1160,"cheeses"
1161,"ketchup"
1162,"fruits"
1163,"lunch meat"
1164,"vegetables"
1165,"eggs"
1167,"poultry"
1168,"milk"
1169,"toilet paper"
1170,"vegetables"
1171,"tortillas"
1172,"butter"
1173,"flour"
1174,"vegetables"
1175,"butter"
1176,"laundry detergent"
1177,"ice cream"
1178,"ketchup"
1179,"aluminum foil"
1180,"aluminum foil"
1181,"soda"
1182,"cereals"
1183,"flour"
1184,"butter"
1185,"eggs"
1186,"tortillas"
1187,"poultry"
1188,"eggs"
1189,"hand soap"
1190,"mixes"
1191,"eggs"
1192,"sugar"
1193,"all- purpose"
1194,"paper towels"
1195,"sandwich loaves"
1196,"paper towels"
1197,"yogurt"
1198,"dinner rolls"
1199,"sandwich loaves"
1200,"ketchup"
1201,"cheeses"
1202,"cheeses"
1203,"vegetables"
1204,"sugar"
1205,"sandwich loaves"
1206,"sugar"
1207,"laundry detergent"
1208,"individual meals"
1209,"tortillas"
1210,"hand soap"
1211,"spaghetti sauce"
1212,"dishwashing liquid/detergent"
1213,"hand soap"
1214,"dishwashing liquid/detergent"
1215,"ketchup"
1216,"bagels"
1217,"bagels"
1218,"aluminum foil"
1219,"ketchup"
1220,"tortillas"
1221,"tortillas"
1222,"pasta"
1223,"eggs"
1224,"individual meals"
1225,"soda"
1226,"eggs"
1227,"dinner rolls"
1228,"spaghetti sauce"
1229,"yogurt"
1230,"sandwich bags"
1231,"all- purpose"
1232,"hand soap"
1233,"juice"
1234,"sandwich loaves"
1235,"juice"
1236,"butter"
1237,"spaghetti sauce"
1238,"sandwich loaves"
1239,"laundry detergent"
1240,"pork"
1241,"cheeses"
1242,"vegetables"
1243,"dishwashing liquid/detergent"
1244,"fruits"
1245,"sandwich loaves"
1246,"mixes"
1247,"individual meals"
1248,"lunch meat"
1249,"waffles"
1250,"yogurt"
1251,"vegetables"
1252,"mixes"
1253,"hand soap"
1254,"cheeses"
1255,"sandwich bags"
1256,"individual meals"
1257,"vegetables"
1259,"yogurt"
1260,"paper towels"
1261,"vegetables"
1262,"tortillas"
1263,"coffee/tea"
1264,"lunch meat"
1265,"vegetables"
1266,"dishwashing liquid/detergent"
1267,"soap"
1269,"eggs"
1270,"laundry detergent"
1271,"toilet paper"
1273,"soap"
1274,"pork"
1275,"cereals"
1276,"cereals"
1277,"spaghetti sauce"
1278,"butter"
1279,"toilet paper"
1280,"laundry detergent"
1281,"flour"
1283,"butter"
1284,"soap"
1285,"poultry"
1286,"yogurt"
1287,"ice cream"
1288,"lunch meat"
1289,"waffles"
1290,"sugar"
1291,"milk"
1292,"flour"
1293,"individual meals"
1294,"aluminum foil"
1296,"sandwich loaves"
1298,"beef"
1299,"poultry"
1300,"fruits"
1301,"hand soap"
1302,"vegetables"
1303,"waffles"
1304,"coffee/tea"
1305,"ice cream"
1306,"spaghetti sauce"
1307,"poultry"
1308,"vegetables"
1309,"sandwich loaves"
1310,"cereals"
1311,"flour"
1312,"dishwashing liquid/detergent"
1313,"sandwich loaves"
1314,"cheeses"
1315,"pasta"
1316,"butter"
1317,"mixes"
1318,"fruits"
1319,"flour"
1320,"pasta"
1321,"eggs"
1322,"fruits"
1323,"fruits"
1324,"poultry"
1325,"cheeses"
1326,"mixes"
1327,"soap"
1328,"waffles"
1329,"milk"
1330,"waffles"
1331,"milk"
1332,"laundry detergent"
1333,"poultry"
1334,"butter"
1335,"waffles"
1336,"juice"
1337,"flour"
1338,"cheeses"
1339,"butter"
1340,"paper towels"
1341,"soda"
1342,"flour"
1344,"aluminum foil"
1345,"soap"
1346,"ice cream"
1347,"shampoo"
1348,"ketchup"
1349,"bagels"
1350,"cereals"
1351,"vegetables"
1352,"waffles"
1353,"soda"
1354,"butter"
1355,"vegetables"
1356,"vegetables"
1357,"sugar"
1358,"pasta"
1359,"individual meals"
1360,"sandwich bags"
1361,"tortillas"
1362,"waffles"
1363,"beef"
1365,"ketchup"
1366,"dinner rolls"
1367,"mixes"
1368,"hand soap"
1369,"pasta"
1370,"tortillas"
1371,"beef"
1372,"spaghetti sauce"
1373,"coffee/tea"
1374,"individual meals"
1375,"individual meals"
1376,"coffee/tea"
1377,"sandwich bags"
1378,"yogurt"
1379,"fruits"
1381,"pasta"
1382,"milk"
1383,"waffles"
1384,"milk"
1385,"ice cream"
1386,"all- purpose"
1387,"juice"
1388,"aluminum foil"
1389,"waffles"
1390,"aluminum foil"
1391,"mixes"
1392,"sandwich bags"
1393,"ketchup"
1394,"dishwashing liquid/detergent"
1395,"aluminum foil"
1397,"flour"
1398,"aluminum foil"
1399,"individual meals"
1400,"butter"
1401,"sugar"
1402,"pasta"
1403,"ketchup"
1404,"butter"
1405,"poultry"
1406,"flour"
1407,"butter"
1408,"toilet paper"
1409,"soda"
1410,"lunch meat"
1411,"yogurt"
1412,"soap"
1413,"tortillas"
1414,"butter"
1415,"dishwashing liquid/detergent"
1416,"sandwich bags"
1418,"juice"
1419,"yogurt"
1420,"flour"
1421,"dinner rolls"
1422,"tortillas"
1423,"poultry"
1424,"coffee/tea"
1425,"soap"
1426,"dishwashing liquid/detergent"
1427,"vegetables"
1428,"milk"
1429,"ketchup"
1431,"soda"
1432,"coffee/tea"
1433,"all- purpose"
1434,"juice"
1435,"hand soap"
1436,"pasta"
1437,"flour"
1438,"butter"
1439,"toilet paper"
1440,"coffee/tea"
1441,"beef"
1442,"soda"
1443,"paper towels"
1444,"dinner rolls"
1445,"vegetables"
1446,"butter"
1447,"bagels"
1448,"individual meals"
1449,"soda"
1450,"individual meals"
1451,"mixes"
1452,"yogurt"
1453,"sandwich loaves"
1454,"ice cream"
1455,"vegetables"
1456,"yogurt"
1457,"shampoo"
1458,"soap"
1459,"beef"
1460,"bagels"
1461,"mixes"
1462,"laundry detergent"
1463,"pasta"
1464,"ice cream"
1465,"shampoo"
1466,"aluminum foil"
1467,"vegetables"
1468,"vegetables"
1469,"dinner rolls"
1470,"dishwashing liquid/detergent"
1471,"juice"
1472,"sugar"
1473,"soda"
1475,"pasta"
1476,"pork"
1477,"vegetables"
1478,"sandwich loaves"
1479,"milk"
1480,"yogurt"
1481,"vegetables"
1482,"cheeses"
1483,"poultry"
1484,"individual meals"
1486,"beef"
1487,"mixes"
1488,"ice cream"
1489,"sandwich bags"
1490,"sandwich loaves"
1491,"dishwashing liquid/detergent"
1492,"toilet paper"
1493,"laundry detergent"
1494,"coffee/tea"
1495,"paper towels"
1496,"vegetables"
1497,"tortillas"
1498,"soap"
1,"soda"
2,"mixes"
3,"hand soap"
5,"vegetables"
6,"dishwashing liquid/detergent"
7,"juice"
8,"poultry"
10,"soda"
11,"sugar"
12,"juice"
13,"flour"
14,"sandwich bags"
15,"lunch meat"
16,"cereals"
17,"sandwich loaves"
19,"juice"
20,"sandwich loaves"
21,"mixes"
23,"shampoo"
24,"vegetables"
25,"all- purpose"
26,"shampoo"
27,"lunch meat"
28,"pasta"
29,"all- purpose"
31,"shampoo"
32,"sugar"
33,"soda"
34,"coffee/tea"
35,"pork"
36,"shampoo"
37,"mixes"
38,"pasta"
39,"beef"
40,"poultry"
41,"tortillas"
42,"mixes"
43,"milk"
44,"cheeses"
45,"yogurt"
46,"cheeses"
47,"ketchup"
48,"pasta"
49,"sandwich loaves"
50,"eggs"
51,"pasta"
52,"poultry"
53,"tortillas"
54,"vegetables"
55,"vegetables"
56,"toilet paper"
57,"dishwashing liquid/detergent"
58,"shampoo"
59,"vegetables"
60,"pork"
62,"shampoo"
63,"coffee/tea"
64,"ice cream"
65,"lunch meat"
66,"individual meals"
67,"hand soap"
68,"individual meals"
69,"dishwashing liquid/detergent"
71,"cheeses"
72,"vegetables"
73,"ice cream"
74,"juice"
75,"pasta"
76,"tortillas"
77,"all- purpose"
78,"ice cream"
79,"butter"
80,"pork"
81,"yogurt"
82,"spaghetti sauce"
83,"pork"
84,"tortillas"
85,"coffee/tea"
86,"coffee/tea"
87,"vegetables"
88,"cheeses"
89,"laundry detergent"
91,"dishwashing liquid/detergent"
92,"juice"
93,"poultry"
94,"mixes"
95,"juice"
97,"milk"
98,"soda"
99,"waffles"
100,"cereals"
101,"milk"
102,"pork"
103,"bagels"
104,"cheeses"
105,"beef"
106,"sugar"
107,"vegetables"
108,"paper towels"
109,"vegetables"
110,"vegetables"
111,"poultry"
112,"lunch meat"
113,"dishwashing liquid/detergent"
114,"ice cream"
115,"laundry detergent"
116,"cereals"
117,"beef"
118,"vegetables"
119,"toilet paper"
120,"shampoo"
121,"aluminum foil"
122,"spaghetti sauce"
123,"shampoo"
124,"milk"
125,"sandwich bags"
126,"eggs"
127,"fruits"
128,"mixes"
129,"toilet paper"
130,"beef"
131,"dinner rolls"
132,"juice"
133,"vegetables"
134,"ice cream"
135,"shampoo"
136,"sugar"
137,"aluminum foil"
138,"cereals"
139,"mixes"
140,"cheeses"
141,"vegetables"
142,"ketchup"
143,"mixes"
144,"ketchup"
145,"all- purpose"
146,"butter"
147,"sugar"
148,"cereals"
149,"individual meals"
150,"pasta"
151,"soap"
152,"coffee/tea"
153,"sugar"
154,"bagels"
156,"yogurt"
157,"juice"
158,"laundry detergent"
159,"laundry detergent"
160,"soda"
161,"cheeses"
162,"dishwashing liquid/detergent"
164,"eggs"
165,"coffee/tea"
166,"cheeses"
167,"dinner rolls"
169,"fruits"
171,"pasta"
172,"fruits"
173,"soda"
174,"shampoo"
175,"coffee/tea"
176,"shampoo"
177,"paper towels"
178,"juice"
179,"ketchup"
180,"dinner rolls"
182,"tortillas"
183,"juice"
184,"poultry"
185,"sandwich loaves"
186,"beef"
187,"bagels"
188,"yogurt"
189,"soap"
190,"ketchup"
191,"vegetables"
192,"hand soap"
193,"sandwich bags"
194,"sandwich bags"
195,"soap"
196,"ice cream"
197,"ice cream"
198,"juice"
199,"vegetables"
200,"sandwich bags"
201,"poultry"
202,"dinner rolls"
203,"eggs"
204,"sandwich loaves"
205,"milk"
206,"dishwashing liquid/detergent"
207,"paper towels"
209,"shampoo"
210,"hand soap"
211,"tortillas"
212,"spaghetti sauce"
214,"vegetables"
215,"ice cream"
216,"flour"
217,"soda"
218,"sugar"
219,"laundry detergent"
220,"toilet paper"
221,"ketchup"
222,"poultry"
223,"ketchup"
224,"cereals"
225,"eggs"
226,"fruits"
227,"soap"
228,"vegetables"
229,"milk"
230,"eggs"
231,"coffee/tea"
232,"dinner rolls"
233,"pasta"
234,"flour"
235,"tortillas"
236,"mixes"
237,"hand soap"
238,"poultry"
239,"cereals"
240,"dinner rolls"
241,"fruits"
242,"yogurt"
244,"flour"
245,"ice cream"
246,"individual meals"
247,"butter"
249,"sandwich loaves"
250,"shampoo"
251,"poultry"
252,"tortillas"
253,"aluminum foil"
254,"pork"
255,"yogurt"
256,"milk"
257,"ketchup"
258,"sugar"
